600478.SH,20220322,92018880,73,53800,0,0,0,0,0,0
600166.SH,20220322,92021410,73,26100,0,0,0,0,0,0
300224.SZ,20220322,92021000,73,140200,0,0,0,0,0,0
300742.SZ,20220322,92021000,73,316700,0,0,0,0,0,0
600478.SH,20220322,92027880,73,53800,0,0,0,0,0,0
600166.SH,20220322,92030410,73,26100,0,0,0,0,0,0
300224.SZ,20220322,92030000,73,140200,0,0,0,0,0,0
600478.SH,20220322,92030890,73,53800,0,0,0,0,0,0
600519.SH,20220322,92031270,73,17043000,0,0,0,0,0,0
600478.SH,20220322,92033880,73,53800,0,0,0,0,0,0
600519.SH,20220322,92034310,73,17043000,0,0,0,0,0,0
600478.SH,20220322,92036890,73,53800,0,0,0,0,0,0
300224.SZ,20220322,92039000,73,140200,0,0,0,0,0,0
300742.SZ,20220322,92039000,73,316700,0,0,0,0,0,0
600478.SH,20220322,92042880,73,53800,0,0,0,0,0,0
600166.SH,20220322,92045420,73,26100,0,0,0,0,0,0
300224.SZ,20220322,92048000,73,140200,0,0,0,0,0,0
300198.SZ,20220322,92048000,73,38100,0,0,0,0,0,0
600478.SH,20220322,92051890,73,53800,0,0,0,0,0,0
600166.SH,20220322,92054450,73,26100,0,0,0,0,0,0
002249.SZ,20220322,92054000,73,62900,0,0,0,0,0,0
600478.SH,20220322,92054880,73,53800,0,0,0,0,0,0
600519.SH,20220322,92055300,73,17043000,0,0,0,0,0,0
300224.SZ,20220322,92057000,73,140200,0,0,0,0,0,0
600519.SH,20220322,92101290,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92103420,73,26100,0,0,0,0,0,0
600478.SH,20220322,92103920,73,53800,0,0,0,0,0,0
300198.SZ,20220322,92106000,73,38100,0,0,0,0,0,0
300224.SZ,20220322,92106000,73,140200,0,0,0,0,0,0
600478.SH,20220322,92106910,73,53800,0,0,0,0,0,0
300742.SZ,20220322,92106000,73,316700,0,0,0,0,0,0
600519.SH,20220322,92107270,73,17043000,0,0,0,0,0,0
600478.SH,20220322,92112880,73,53800,0,0,0,0,0,0
600519.SH,20220322,92113270,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92115420,73,26100,0,0,0,0,0,0
300198.SZ,20220322,92115000,73,38100,0,0,0,0,0,0
300224.SZ,20220322,92115000,73,140200,0,0,0,0,0,0
600519.SH,20220322,92116300,73,17043000,0,0,0,0,0,0
600478.SH,20220322,92118880,73,53800,0,0,0,0,0,0
600519.SH,20220322,92119300,73,17043000,0,0,0,0,0,0
002249.SZ,20220322,92121000,73,62900,0,0,0,0,0,0
600166.SH,20220322,92124460,73,26100,0,0,0,0,0,0
300198.SZ,20220322,92124000,73,38100,0,0,0,0,0,0
300224.SZ,20220322,92124000,73,140200,0,0,0,0,0,0
300742.SZ,20220322,92124000,73,316700,0,0,0,0,0,0
600478.SH,20220322,92124890,73,53800,0,0,0,0,0,0
600478.SH,20220322,92127910,73,53800,0,0,0,0,0,0
600519.SH,20220322,92128270,73,17043000,0,0,0,0,0,0
002249.SZ,20220322,92130000,73,62900,0,0,0,0,0,0
300224.SZ,20220322,92133000,73,140200,0,0,0,0,0,0
600478.SH,20220322,92133890,73,53800,0,0,0,0,0,0
600519.SH,20220322,92134290,73,17043000,0,0,0,0,0,0
600478.SH,20220322,92136900,73,53800,0,0,0,0,0,0
600519.SH,20220322,92137250,73,17043000,0,0,0,0,0,0
600478.SH,20220322,92139880,73,53800,0,0,0,0,0,0
600519.SH,20220322,92140330,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92142430,73,26100,0,0,0,0,0,0
300224.SZ,20220322,92142000,73,140200,0,0,0,0,0,0
600478.SH,20220322,92142900,73,53800,0,0,0,0,0,0
600519.SH,20220322,92143260,73,17043000,0,0,0,0,0,0
600478.SH,20220322,92145900,73,53800,0,0,0,0,0,0
600478.SH,20220322,92148890,73,53800,0,0,0,0,0,0
600166.SH,20220322,92151430,73,26100,0,0,0,0,0,0
300224.SZ,20220322,92151000,73,140200,0,0,0,0,0,0
600478.SH,20220322,92151900,73,53800,0,0,0,0,0,0
600519.SH,20220322,92152270,73,17043000,0,0,0,0,0,0
002249.SZ,20220322,92157000,73,62900,0,0,0,0,0,0
600478.SH,20220322,92157890,73,53800,0,0,0,0,0,0
300224.SZ,20220322,92200000,73,140200,0,0,0,0,0,0
600519.SH,20220322,92201290,73,17043000,0,0,0,0,0,0
600519.SH,20220322,92204320,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92206440,73,26100,0,0,0,0,0,0
002249.SZ,20220322,92206000,73,62900,0,0,0,0,0,0
600519.SH,20220322,92207260,73,17043000,0,0,0,0,0,0
300224.SZ,20220322,92209000,73,140200,0,0,0,0,0,0
600478.SH,20220322,92212890,73,53800,0,0,0,0,0,0
600478.SH,20220322,92215910,73,53800,0,0,0,0,0,0
002249.SZ,20220322,92215000,73,62900,0,0,0,0,0,0
300224.SZ,20220322,92218000,73,140200,0,0,0,0,0,0
600478.SH,20220322,92221900,73,53800,0,0,0,0,0,0
002249.SZ,20220322,92224000,73,62900,0,0,0,0,0,0
600478.SH,20220322,92224890,73,53800,0,0,0,0,0,0
600519.SH,20220322,92225280,73,17043000,0,0,0,0,0,0
300198.SZ,20220322,92227000,73,38100,0,0,0,0,0,0
600519.SH,20220322,92228260,73,17043000,0,0,0,0,0,0
600478.SH,20220322,92230920,73,53800,0,0,0,0,0,0
600519.SH,20220322,92231290,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92233440,73,26100,0,0,0,0,0,0
002249.SZ,20220322,92233000,73,62900,0,0,0,0,0,0
600478.SH,20220322,92233900,73,53800,0,0,0,0,0,0
600519.SH,20220322,92234340,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92236430,73,26100,0,0,0,0,0,0
300224.SZ,20220322,92236000,73,140200,0,0,0,0,0,0
300742.SZ,20220322,92236000,73,316700,0,0,0,0,0,0
600519.SH,20220322,92237280,73,17043000,0,0,0,0,0,0
600478.SH,20220322,92239910,73,53800,0,0,0,0,0,0
600478.SH,20220322,92242900,73,53800,0,0,0,0,0,0
600166.SH,20220322,92245410,73,26100,0,0,0,0,0,0
300198.SZ,20220322,92245000,73,38100,0,0,0,0,0,0
300224.SZ,20220322,92245000,73,140200,0,0,0,0,0,0
600478.SH,20220322,92248890,73,53800,0,0,0,0,0,0
600519.SH,20220322,92249290,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92251420,73,26100,0,0,0,0,0,0
002249.SZ,20220322,92251000,73,62900,0,0,0,0,0,0
600478.SH,20220322,92251910,73,53800,0,0,0,0,0,0
300224.SZ,20220322,92254000,73,140200,0,0,0,0,0,0
300742.SZ,20220322,92254000,73,316700,0,0,0,0,0,0
600166.SH,20220322,92257430,73,26100,0,0,0,0,0,0
600166.SH,20220322,92300440,73,26100,0,0,0,0,0,0
600478.SH,20220322,92300900,73,53800,0,0,0,0,0,0
600478.SH,20220322,92303910,73,53800,0,0,0,0,0,0
300198.SZ,20220322,92303000,73,38100,0,0,0,0,0,0
300224.SZ,20220322,92303000,73,140200,0,0,0,0,0,0
600166.SH,20220322,92306420,73,26100,0,0,0,0,0,0
600478.SH,20220322,92306900,73,53800,0,0,0,0,0,0
600478.SH,20220322,92309890,73,53800,0,0,0,0,0,0
600519.SH,20220322,92310330,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92312430,73,26100,0,0,0,0,0,0
300224.SZ,20220322,92312000,73,140200,0,0,0,0,0,0
600519.SH,20220322,92313260,73,17043000,0,0,0,0,0,0
600519.SH,20220322,92316350,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92318440,73,26100,0,0,0,0,0,0
600478.SH,20220322,92318890,73,53800,0,0,0,0,0,0
002249.SZ,20220322,92318000,73,62900,0,0,0,0,0,0
600519.SH,20220322,92319310,73,17043000,0,0,0,0,0,0
300224.SZ,20220322,92321000,73,140200,0,0,0,0,0,0
600478.SH,20220322,92321900,73,53800,0,0,0,0,0,0
300742.SZ,20220322,92321000,73,316700,0,0,0,0,0,0
600478.SH,20220322,92324890,73,53800,0,0,0,0,0,0
600519.SH,20220322,92325360,73,17043000,0,0,0,0,0,0
002249.SZ,20220322,92327000,73,62900,0,0,0,0,0,0
600166.SH,20220322,92330430,73,26100,0,0,0,0,0,0
600478.SH,20220322,92330910,73,53800,0,0,0,0,0,0
300224.SZ,20220322,92330000,73,140200,0,0,0,0,0,0
300742.SZ,20220322,92330000,73,316700,0,0,0,0,0,0
600519.SH,20220322,92331290,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92333440,73,26100,0,0,0,0,0,0
600166.SH,20220322,92336440,73,26100,0,0,0,0,0,0
002249.SZ,20220322,92336000,73,62900,0,0,0,0,0,0
600519.SH,20220322,92337300,73,17043000,0,0,0,0,0,0
300224.SZ,20220322,92339000,73,140200,0,0,0,0,0,0
300198.SZ,20220322,92339000,73,38100,0,0,0,0,0,0
600519.SH,20220322,92340340,73,17043000,0,0,0,0,0,0
600478.SH,20220322,92342900,73,53800,0,0,0,0,0,0
600519.SH,20220322,92343280,73,17043000,0,0,0,0,0,0
002249.SZ,20220322,92345000,73,62900,0,0,0,0,0,0
600478.SH,20220322,92345920,73,53800,0,0,0,0,0,0
600519.SH,20220322,92346330,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92348450,73,26100,0,0,0,0,0,0
600478.SH,20220322,92348900,73,53800,0,0,0,0,0,0
300224.SZ,20220322,92348000,73,140200,0,0,0,0,0,0
300742.SZ,20220322,92348000,73,316700,0,0,0,0,0,0
600519.SH,20220322,92349290,73,17043000,0,0,0,0,0,0
600478.SH,20220322,92351910,73,53800,0,0,0,0,0,0
600478.SH,20220322,92354920,73,53800,0,0,0,0,0,0
002249.SZ,20220322,92354000,73,62900,0,0,0,0,0,0
600166.SH,20220322,92357440,73,26100,0,0,0,0,0,0
300198.SZ,20220322,92357000,73,38100,0,0,0,0,0,0
300224.SZ,20220322,92357000,73,140200,0,0,0,0,0,0
600478.SH,20220322,92357900,73,53800,0,0,0,0,0,0
300742.SZ,20220322,92357000,73,316700,0,0,0,0,0,0
600519.SH,20220322,92358280,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92400490,73,26100,0,0,0,0,0,0
600478.SH,20220322,92400910,73,53800,0,0,0,0,0,0
600519.SH,20220322,92401290,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92403440,73,26100,0,0,0,0,0,0
600478.SH,20220322,92403910,73,53800,0,0,0,0,0,0
002249.SZ,20220322,92403000,73,62900,0,0,0,0,0,0
600519.SH,20220322,92404350,73,17043000,0,0,0,0,0,0
300048.SZ,20220322,92406000,73,66900,0,0,0,0,0,0
300198.SZ,20220322,92406000,73,38100,0,0,0,0,0,0
300224.SZ,20220322,92406000,73,140200,0,0,0,0,0,0
300742.SZ,20220322,92406000,73,316700,0,0,0,0,0,0
600519.SH,20220322,92407280,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92409470,73,26100,0,0,0,0,0,0
600478.SH,20220322,92409920,73,53800,0,0,0,0,0,0
600519.SH,20220322,92410290,73,17043000,0,0,0,0,0,0
002249.SZ,20220322,92412000,73,62900,0,0,0,0,0,0
600478.SH,20220322,92412910,73,53800,0,0,0,0,0,0
600519.SH,20220322,92413280,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92415430,73,26100,0,0,0,0,0,0
300198.SZ,20220322,92415000,73,38100,0,0,0,0,0,0
300224.SZ,20220322,92415000,73,140200,0,0,0,0,0,0
300742.SZ,20220322,92415000,73,316700,0,0,0,0,0,0
600519.SH,20220322,92416330,73,17043000,0,0,0,0,0,0
600478.SH,20220322,92418920,73,53800,0,0,0,0,0,0
600519.SH,20220322,92419350,73,17043000,0,0,0,0,0,0
002249.SZ,20220322,92421000,73,62900,0,0,0,0,0,0
600478.SH,20220322,92421900,73,53800,0,0,0,0,0,0
600519.SH,20220322,92422290,73,17043000,0,0,0,0,0,0
300198.SZ,20220322,92424000,73,38100,0,0,0,0,0,0
300224.SZ,20220322,92424000,73,140200,0,0,0,0,0,0
300742.SZ,20220322,92424000,73,316700,0,0,0,0,0,0
600478.SH,20220322,92424910,73,53800,0,0,0,0,0,0
600519.SH,20220322,92425320,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92427450,73,26100,0,0,0,0,0,0
600478.SH,20220322,92427910,73,53800,0,0,0,0,0,0
600519.SH,20220322,92428280,73,17043000,0,0,0,0,0,0
002249.SZ,20220322,92430000,73,62900,0,0,0,0,0,0
600478.SH,20220322,92430910,73,53800,0,0,0,0,0,0
600519.SH,20220322,92431310,73,17043000,0,0,0,0,0,0
300048.SZ,20220322,92433000,73,66900,0,0,0,0,0,0
300198.SZ,20220322,92433000,73,38100,0,0,0,0,0,0
300224.SZ,20220322,92433000,73,140200,0,0,0,0,0,0
300742.SZ,20220322,92433000,73,316700,0,0,0,0,0,0
600478.SH,20220322,92433910,73,53800,0,0,0,0,0,0
600519.SH,20220322,92434300,73,17043000,0,0,0,0,0,0
600478.SH,20220322,92436900,73,53800,0,0,0,0,0,0
600519.SH,20220322,92437280,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92439460,73,26100,0,0,0,0,0,0
002249.SZ,20220322,92439000,73,62900,0,0,0,0,0,0
600519.SH,20220322,92440340,73,17043000,0,0,0,0,0,0
300224.SZ,20220322,92442000,73,140200,0,0,0,0,0,0
300742.SZ,20220322,92442000,73,316700,0,0,0,0,0,0
600478.SH,20220322,92442900,73,53800,0,0,0,0,0,0
600519.SH,20220322,92443290,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92445440,73,26100,0,0,0,0,0,0
600478.SH,20220322,92445910,73,53800,0,0,0,0,0,0
600519.SH,20220322,92446300,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92448450,73,26100,0,0,0,0,0,0
600478.SH,20220322,92448910,73,53800,0,0,0,0,0,0
002249.SZ,20220322,92448000,73,62900,0,0,0,0,0,0
600519.SH,20220322,92449310,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92451430,73,26100,0,0,0,0,0,0
300048.SZ,20220322,92451000,73,66900,0,0,0,0,0,0
300224.SZ,20220322,92451000,73,140200,0,0,0,0,0,0
300198.SZ,20220322,92451000,73,38100,0,0,0,0,0,0
300742.SZ,20220322,92451000,73,316700,0,0,0,0,0,0
600478.SH,20220322,92451920,73,53800,0,0,0,0,0,0
605100.SH,20220322,92452070,73,227700,0,0,0,0,0,0
600519.SH,20220322,92452290,73,17043000,0,0,0,0,0,0
600478.SH,20220322,92454910,73,53800,0,0,0,0,0,0
600519.SH,20220322,92455370,73,17043000,0,0,0,0,0,0
600166.SH,20220322,92457450,73,26100,0,0,0,0,0,0
